zip,year,estimated_deaths
75061.0,2018,29.168244906287654
75061.0,2018,26.721460565362865
75062.0,2018,18.18408376191616
75062.0,2018,18.24469737445588
75062.0,2018,19.093287950011966
75062.0,2018,19.51758323779001
75062.0,2018,19.820651300488613
75062.0,2018,20.184332975726935
75062.0,2018,20.6692418760447
75062.0,2018,20.851082713663864
75062.0,2018,20.790469101124142
75062.0,2018,25.154649203984018
75062.0,2018,25.700171716841503
75062.0,2018,23.518081665411565
75080.0,2018,26.706690482890668
75080.0,2018,26.88714109426155
75080.0,2018,28.060070068172283
75080.0,2018,28.691647207970373
75080.0,2018,29.142773736397583
75080.0,2018,29.68412557051023
75080.0,2018,30.405928015993762
75080.0,2018,30.76682923873553
75080.0,2018,30.58637862736465
75080.0,2018,36.99237533103099
75080.0,2018,37.894628387885405
75080.0,2018,34.64651738320951
75081.0,2018,20.783349643626064
75081.0,2018,20.88375229890928
75081.0,2018,21.787376196458244
75081.0,2018,22.28938947287433
75081.0,2018,22.6910000940072
75081.0,2018,23.092610715140072
75081.0,2018,23.695026646839377
75081.0,2018,23.895831957405814
75081.0,2018,23.795429302122596
75081.0,2018,28.81556206628348
75081.0,2018,29.518380653266007
75081.0,2018,27.008314271185558
75082.0,2018,15.08899901362599
75082.0,2018,15.179352301132734
75082.0,2018,15.81182531367993
75082.0,2018,16.1732384637069
75082.0,2018,16.44429832622713
75082.0,2018,16.715358188747356
75082.0,2018,17.16712462628107
75082.0,2018,17.347831201294554
75082.0,2018,17.25747791378781
75082.0,2018,20.87160941405751
75082.0,2018,21.32337585159122
75082.0,2018,19.51631010145637
75104.0,2018,22.965755341208695
75104.0,2018,23.047775895998722
75104.0,2018,24.114043108269126
75104.0,2018,24.688186991799345
75104.0,2018,25.016269210959464
75104.0,2018,25.508392539699653
75104.0,2018,26.082536423229868
75104.0,2018,26.41061864239
75104.0,2018,26.246577532809933
75104.0,2018,31.823975258532045
75104.0,2018,32.48013969685229
75104.0,2018,29.773461388781264
75115.0,2018,36.10228828591423
75115.0,2018,36.329346702806774
75115.0,2018,37.91875562105457
75115.0,2018,38.71346008017847
75115.0,2018,39.39463533085609
75115.0,2018,40.07581058153372
75115.0,2018,41.09757345755016
75115.0,2018,41.55169029133525
75115.0,2018,41.32463187444271
75115.0,2018,50.066380924805586
75115.0,2018,51.2016730092683
75115.0,2018,46.77403387986372
75116.0,2018,13.905157713166094
75116.0,2018,14.027132780825445
75116.0,2018,14.637008119122205
75116.0,2018,15.00293332210026
75116.0,2018,15.246883457418962
75116.0,2018,15.490833592737665
75116.0,2018,15.856758795715724
75116.0,2018,16.100708931034426
75116.0,2018,15.978733863375075
75116.0,2018,19.272060690177568
75116.0,2018,19.75996096081498
75116.0,2018,18.052310013584055
75134.0,2018,7.984561483750717
75134.0,2018,7.984561483750717
75134.0,2018,8.331716330870313
75134.0,2018,8.540009239142071
75134.0,2018,8.67887117798991
75134.0,2018,8.817733116837749
75134.0,2018,9.026026025109505
75134.0,2018,9.164887963957344
75134.0,2018,9.095456994533425
75134.0,2018,11.039524138403165
75134.0,2018,11.247817046674925
75134.0,2018,10.345214444163974
75137.0,2018,12.781033231258093
75137.0,2018,12.781033231258093
75137.0,2018,13.34160486420801
75137.0,2018,13.677947843977963
75137.0,2018,13.902176497157928
75137.0,2018,14.126405150337893
75137.0,2018,14.462748130107844
75137.0,2018,14.686976783287811
75137.0,2018,14.574862456697826
75137.0,2018,17.601949274627373
75137.0,2018,18.050406580987307
75137.0,2018,16.480806008727544
75141.0,2018,1.2432692608335938
75141.0,2018,1.2432692608335938
75141.0,2018,1.2910873093271935
75141.0,2018,1.2910873093271935
75141.0,2018,1.3389053578207935
75141.0,2018,1.3389053578207935
75141.0,2018,1.386723406314393
75141.0,2018,1.386723406314393
75141.0,2018,1.386723406314393
75141.0,2018,1.6736316972759917
75141.0,2018,1.7214497457695914
75141.0,2018,1.5779956002887923
75146.0,2018,8.845974862836199
75146.0,2018,8.845974862836199
75146.0,2018,9.29795897991542
75146.0,2018,9.491666458663659
75146.0,2018,9.62080477782915
75146.0,2018,9.814512256577387
75146.0,2018,10.008219735325625
75146.0,2018,10.137358054491118
75146.0,2018,10.072788894908372
75146.0,2018,12.20357116113899
75146.0,2018,12.52641695905272
75146.0,2018,11.428741246146037
75149.0,2018,27.32050964188826
75149.0,2018,27.48264916498552
75149.0,2018,28.69869558821497
75149.0,2018,29.347253680604013
75149.0,2018,29.752602488347158
75149.0,2018,30.320090819187563
75149.0,2018,31.049718673125238
75149.0,2018,31.455067480868383
75149.0,2018,31.292927957771123
75149.0,2018,37.85957864321014
75149.0,2018,38.75134602024507
75149.0,2018,35.42748579675125
75150.0,2018,35.29172789442548
75150.0,2018,35.48617267621295
75150.0,2018,37.04173093051269
75150.0,2018,37.916732448556296
75150.0,2018,38.40284440302498
75150.0,2018,39.18062353017484
75150.0,2018,40.05562504821845
75150.0,2018,40.54173700268712
75150.0,2018,40.347292220899654
75150.0,2018,48.80564022865452
75150.0,2018,49.97230891937934
75150.0,2018,45.694523720055024
75159.0,2018,12.508636755338173
75159.0,2018,12.605602931736144
75159.0,2018,13.187399990123966
75159.0,2018,13.478298519317876
75159.0,2018,13.672230872113818
75159.0,2018,13.866163224909759
75159.0,2018,14.254027930501639
75159.0,2018,14.44796028329758
75159.0,2018,14.350994106899607
75159.0,2018,17.35694557523669
75159.0,2018,17.74481028082857
75159.0,2018,16.193351458461045
75172.0,2018,2.7842240644076193
75172.0,2018,2.7842240644076193
75172.0,2018,2.8740377439046396
75172.0,2018,2.9638514234016595
75172.0,2018,2.9638514234016595
75172.0,2018,3.053665102898679
75172.0,2018,3.1434787823956993
75172.0,2018,3.1434787823956993
75172.0,2018,3.1434787823956993
75172.0,2018,3.7721745388748396
75172.0,2018,3.861988218371859
75172.0,2018,3.592547179880799
75180.0,2018,11.037438524163148
75180.0,2018,11.037438524163148
75180.0,2018,11.539140275261474
75180.0,2018,11.825826990174802
75180.0,2018,11.969170347631467
75180.0,2018,12.255857062544795
75180.0,2018,12.542543777458123
75180.0,2018,12.685887134914788
75180.0,2018,12.614215456186455
75180.0,2018,15.266067569134744
75180.0,2018,15.624425962776403
75180.0,2018,14.262664066938093
75181.0,2018,9.950994969355202
75181.0,2018,10.013579843376304
75181.0,2018,10.451673961524019
75181.0,2018,10.702013457608425
75181.0,2018,10.82718320565063
75181.0,2018,11.014937827713934
75181.0,2018,11.327862197819446
75181.0,2018,11.45303194586165
75181.0,2018,11.390447071840546
75181.0,2018,13.768672284642419
75181.0,2018,14.081596654747928
75181.0,2018,12.89248404834699
75182.0,2018,4.837738826157798
75182.0,2018,4.837738826157798
75182.0,2018,5.052749440653699
75182.0,2018,5.16025474790165
75182.0,2018,5.267760055149601
75182.0,2018,5.375265362397553
75182.0,2018,5.482770669645503
75182.0,2018,5.482770669645503
75182.0,2018,5.482770669645503
75182.0,2018,6.665329049372964
75182.0,2018,6.7728343566209155
75182.0,2018,6.235307820381161
75201.0,2018,4.695489575951208
75201.0,2018,4.741523787480141
75201.0,2018,4.925660633595875
75201.0,2018,5.063763268182675
75201.0,2018,5.109797479711609
75201.0,2018,5.201865902769475
75201.0,2018,5.339968537356276
75201.0,2018,5.3860027488852085
75201.0,2018,5.3860027488852085
75201.0,2018,6.49082382557961
75201.0,2018,6.674960671695343
75201.0,2018,6.07651592181921
75202.0,2018,0.9097004053313391
75202.0,2018,0.9097004053313391
75202.0,2018,0.9097004053313391
75202.0,2018,0.9746790057121492
75202.0,2018,0.9746790057121492
75202.0,2018,0.9746790057121492
75202.0,2018,1.039657606092959
75202.0,2018,1.039657606092959
75202.0,2018,1.039657606092959
75202.0,2018,1.2345934072353888
75202.0,2018,1.2345934072353888
75202.0,2018,1.169614806854579
75203.0,2018,7.728425533392604
75203.0,2018,7.812430158755567
75203.0,2018,8.14844866020742
75203.0,2018,8.316457910933345
75203.0,2018,8.484467161659271
75203.0,2018,8.652476412385198
75203.0,2018,8.820485663111123
75203.0,2018,8.904490288474088
75203.0,2018,8.904490288474088
75203.0,2018,10.752592046459275
75203.0,2018,11.004605922548164
75203.0,2018,10.080555043555572
75204.0,2018,6.843124566798285
75204.0,2018,6.881141925502721
75204.0,2018,7.147263436433766
75204.0,2018,7.337350229955939
75204.0,2018,7.4514023060692445
75204.0,2018,7.5654543821825495
75204.0,2018,7.755541175704725
75204.0,2018,7.831575893113595
75204.0,2018,7.79355853440916
75204.0,2018,9.466322317404295
75204.0,2018,9.656409110926472
75204.0,2018,8.858044578133336
75205.0,2018,12.303203970330003
75205.0,2018,12.389240361730911
75205.0,2018,12.905458710136363
75205.0,2018,13.249604275740001
75205.0,2018,13.42167705854182
75205.0,2018,13.679786232744545
75205.0,2018,14.023931798348183
75205.0,2018,14.196004581150001
75205.0,2018,14.109968189749091
75205.0,2018,17.03520549738
75205.0,2018,17.465387454384548
75205.0,2018,16.002768800569093
75206.0,2018,11.307118170067419
75206.0,2018,11.358985684609014
75206.0,2018,11.87766083002495
75206.0,2018,12.13699840273292
75206.0,2018,12.344468460899293
75206.0,2018,12.551938519065668
75206.0,2018,12.86314360631523
75206.0,2018,13.01874614994001
75206.0,2018,12.966878635398418
75206.0,2018,15.663989391561289
75206.0,2018,16.027061993352444
75206.0,2018,14.67850661527101
75207.0,2018,0.7151030278687927
75207.0,2018,0.7151030278687927
75207.0,2018,0.7461944638630881
75207.0,2018,0.7617401818602356
75207.0,2018,0.7772858998573834
75207.0,2018,0.792831617854531
75207.0,2018,0.8083773358516787
75207.0,2018,0.8083773358516787
75207.0,2018,0.8083773358516787
75207.0,2018,0.9793802338203029
75207.0,2018,1.0104716698145984
75207.0,2018,0.9171973618317123
75208.0,2018,15.665087161704388
75208.0,2018,15.757234733243825
75208.0,2018,16.494415305559325
75208.0,2018,16.863005591717076
75208.0,2018,17.13944830633539
75208.0,2018,17.415891020953705
75208.0,2018,17.87662887865089
75208.0,2018,18.060924021729768
75208.0,2018,17.96877645019033
75208.0,2018,21.746826883307264
75208.0,2018,22.207564741004454
75208.0,2018,20.364613310215706
75209.0,2018,8.770551013102594
75209.0,2018,8.770551013102594
75209.0,2018,9.203664643379266
75209.0,2018,9.420221458517602
75209.0,2018,9.528499866086769
75209.0,2018,9.745056681225105
75209.0,2018,9.96161349636344
75209.0,2018,10.069891903932609
75209.0,2018,9.96161349636344
75209.0,2018,12.127181647746799
75209.0,2018,12.343738462885133
75209.0,2018,11.369232794762624
75210.0,2018,3.975560735443817
75210.0,2018,3.975560735443817
75210.0,2018,4.13458316486157
75210.0,2018,4.214094379570446
75210.0,2018,4.293605594279323
75210.0,2018,4.373116808988199
75210.0,2018,4.452628023697075
75210.0,2018,4.532139238405952
75210.0,2018,4.532139238405952
75210.0,2018,5.486273814912468
75210.0,2018,5.5657850296213445
75210.0,2018,5.088717741368087
75211.0,2018,30.772849939602438
75211.0,2018,30.919387320267212
75211.0,2018,32.31149243658256
75211.0,2018,33.04417933990643
75211.0,2018,33.557060172233136
75211.0,2018,34.14320969489223
75211.0,2018,34.949165288548485
75211.0,2018,35.3887774305428
75211.0,2018,35.168971359545644
75211.0,2018,42.64237777344909
75211.0,2018,43.594870747770116
75211.0,2018,39.8581675408184
75212.0,2018,11.851143651410355
75212.0,2018,11.851143651410355
75212.0,2018,12.389831999201736
75212.0,2018,12.69765391222538
75212.0,2018,12.851564868737205
75212.0,2018,13.082431303504938
75212.0,2018,13.467208694784496
75212.0,2018,13.621119651296318
75212.0,2018,13.544164173040407
75212.0,2018,16.39151686850913
75212.0,2018,16.776294259788685
75212.0,2018,15.31414017292637
75214.0,2018,17.03463852147266
75214.0,2018,17.122900897231588
75214.0,2018,17.91726227906192
75214.0,2018,18.27031178209762
75214.0,2018,18.535098909374398
75214.0,2018,18.8881484124101
75214.0,2018,19.417722666963655
75214.0,2018,19.594247418481505
75214.0,2018,19.505985042722582
75214.0,2018,23.654316703392087
75214.0,2018,24.183890957945643
75214.0,2018,22.06559393973143
75215.0,2018,8.519430961429041
75215.0,2018,8.519430961429041
75215.0,2018,8.9138490614952
75215.0,2018,9.150499921534896
75215.0,2018,9.229383541548128
75215.0,2018,9.387150781574592
75215.0,2018,9.623801641614287
75215.0,2018,9.781568881640752
75215.0,2018,9.70268526162752
75215.0,2018,11.753659381971547
75215.0,2018,11.990310242011242
75215.0,2018,10.964823181839229
75216.0,2018,31.32754297218284
75216.0,2018,31.42763096889907
75216.0,2018,32.82886292292642
75216.0,2018,33.629566896656335
75216.0,2018,34.13000688023753
75216.0,2018,34.730534860534966
75216.0,2018,35.631326830981116
75216.0,2018,36.03167881784607
75216.0,2018,35.8315028244136
75216.0,2018,43.33810257813153
75216.0,2018,44.33898254529392
75216.0,2018,40.535638670076835
75217.0,2018,27.16503402732717
75217.0,2018,27.2747917405689
75217.0,2018,28.48212658622788
75217.0,2018,29.140672865678237
75217.0,2018,29.579703718645145
75217.0,2018,30.128492284853774
75217.0,2018,30.896796277545857
75217.0,2018,31.22606941727103
75217.0,2018,31.061432847408447
75217.0,2018,37.59201678529114
75217.0,2018,38.470078491224946
75217.0,2018,35.17734709397317
75218.0,2018,15.398551331874462
75218.0,2018,15.398551331874462
75218.0,2018,16.029639501213577
75218.0,2018,16.408292402817047
75218.0,2018,16.660727670552696
75218.0,2018,17.039380572156166
75218.0,2018,17.418033473759635
75218.0,2018,17.670468741495284
75218.0,2018,17.544251107627456
75218.0,2018,21.204562489794338
75218.0,2018,21.709433025265632
75218.0,2018,19.81616851724828
75219.0,2018,10.536737737948672
75219.0,2018,10.611466374388025
75219.0,2018,11.059838193024138
75219.0,2018,11.284024102342196
75219.0,2018,11.433481375220902
75219.0,2018,11.657667284538958
75219.0,2018,11.956581830296367
75219.0,2018,12.10603910317507
75219.0,2018,12.03131046673572
75219.0,2018,14.572084105673696
75219.0,2018,14.870998651431107
75219.0,2018,13.675340468401469
75220.0,2018,12.992912659630617
75220.0,2018,13.049650269498
75220.0,2018,13.617026368171825
75220.0,2018,13.957452027376123
75220.0,2018,14.184402466845652
75220.0,2018,14.411352906315182
75220.0,2018,14.751778565519478
75220.0,2018,14.921991395121626
75220.0,2018,14.865253785254245
75220.0,2018,17.98582232796029
75220.0,2018,18.382985597031965
75220.0,2018,16.851070130612637
75223.0,2018,5.949570055923917
75223.0,2018,5.949570055923917
75223.0,2018,6.266880458906526
75223.0,2018,6.346208059652176
75223.0,2018,6.504863261143481
75223.0,2018,6.584190861889134
75223.0,2018,6.742846063380438
75223.0,2018,6.82217366412609
75223.0,2018,6.82217366412609
75223.0,2018,8.25007047754783
75223.0,2018,8.408725679039135
75223.0,2018,7.694777272328265
75224.0,2018,16.697786585559207
75224.0,2018,16.77963848058646
75224.0,2018,17.516305535831716
75224.0,2018,17.925565010967976
75224.0,2018,18.171120696049726
75224.0,2018,18.49852827615873
75224.0,2018,18.989639646322235
75224.0,2018,19.15334343637674
75224.0,2018,19.071491541349488
75224.0,2018,23.082234397684786
75224.0,2018,23.655197662875544
75224.0,2018,21.608900287194267
75225.0,2018,21.830631017895545
75225.0,2018,21.830631017895545
75225.0,2018,22.87850130675453
75225.0,2018,23.402436451184023
75225.0,2018,23.751726547470355
75225.0,2018,24.101016643756687
75225.0,2018,24.799596836329336
75225.0,2018,24.9742418844725
75225.0,2018,24.9742418844725
75225.0,2018,30.213593328767434
75225.0,2018,30.91217352134009
75225.0,2018,28.292497799192628
75226.0,2018,1.2034125729658292
75226.0,2018,1.2034125729658292
75226.0,2018,1.244909558240513
75226.0,2018,1.2864065435151968
75226.0,2018,1.3279035287898806
75226.0,2018,1.3279035287898806
75226.0,2018,1.3694005140645642
75226.0,2018,1.3694005140645642
75226.0,2018,1.3694005140645642
75226.0,2018,1.6598794109873507
75226.0,2018,1.7013763962620345
75226.0,2018,1.5768854404379833
75227.0,2018,22.629040128388812
75227.0,2018,22.765771488681192
75227.0,2018,23.79125669087404
75227.0,2018,24.338182132043553
75227.0,2018,24.680010532774503
75227.0,2018,25.158570293797837
75227.0,2018,25.705495734967354
75227.0,2018,26.047324135698297
75227.0,2018,25.910592775405917
75227.0,2018,31.3798471871011
75227.0,2018,32.063503988563
75227.0,2018,29.328876782715408
75228.0,2018,28.347304407061603
75228.0,2018,28.49304890272773
75228.0,2018,29.731877115889805
75228.0,2018,30.387727346387372
75228.0,2018,30.897833081218817
75228.0,2018,31.480811063883326
75228.0,2018,32.209533542213954
75228.0,2018,32.57389478137927
75228.0,2018,32.428150285713144
75228.0,2018,39.205269334188024
75228.0,2018,40.152608556017846
75228.0,2018,36.72761290786388
75229.0,2018,15.459488349933855
75229.0,2018,15.54215941062869
75229.0,2018,16.203527896187357
75229.0,2018,16.53421213896669
75229.0,2018,16.782225321051193
75229.0,2018,17.112909563830527
75229.0,2018,17.52626486730469
75229.0,2018,17.774278049389196
75229.0,2018,17.69160698869436
75229.0,2018,21.411804719961864
75229.0,2018,21.825160023436034
75229.0,2018,20.006396688149696
75230.0,2018,28.42029002765344
75230.0,2018,28.42029002765344
75230.0,2018,29.737786916352608
75230.0,2018,30.49064228132356
75230.0,2018,30.867069963809033
75230.0,2018,31.431711487537246
75230.0,2018,32.1845668525082
75230.0,2018,32.560994534993675
75230.0,2018,32.37278069375094
75230.0,2018,39.14847897848951
75230.0,2018,40.0895481847032
75230.0,2018,36.70169904233391
75231.0,2018,15.521746881689056
75231.0,2018,15.591664660435404
75231.0,2018,16.29084244789887
75231.0,2018,16.710349120376957
75231.0,2018,16.920102456616
75231.0,2018,17.26969135034773
75231.0,2018,17.689198022825817
75231.0,2018,17.898951359064856
75231.0,2018,17.75911580157216
75231.0,2018,21.534675853874905
75231.0,2018,22.024100305099335
75231.0,2018,20.136320278947963
75232.0,2018,28.33380716557566
75232.0,2018,28.483721489203045
75232.0,2018,29.83295040184951
75232.0,2018,30.432607696359046
75232.0,2018,30.882350667241194
75232.0,2018,31.482007961750735
75232.0,2018,32.23157957988766
75232.0,2018,32.681322550769806
75232.0,2018,32.53140822714243
75232.0,2018,39.27755279037472
75232.0,2018,40.17703873213904
75232.0,2018,36.729009288709186
75233.0,2018,7.829401492181383
75233.0,2018,7.916394842094509
75233.0,2018,8.264368241747015
75233.0,2018,8.43835494157327
75233.0,2018,8.525348291486395
75233.0,2018,8.699334991312648
75233.0,2018,8.8733216911389
75233.0,2018,9.047308390965155
75233.0,2018,8.960315041052027
75233.0,2018,10.874168739140808
75233.0,2018,11.135148788880189
75233.0,2018,10.178221939835796
75234.0,2018,18.103636794697106
75234.0,2018,18.197926569669487
75234.0,2018,19.046534544420915
75234.0,2018,19.42369364431044
75234.0,2018,19.70656296922758
75234.0,2018,20.083722069117105
75234.0,2018,20.55517094397901
75234.0,2018,20.83804026889615
75234.0,2018,20.74375049392377
75234.0,2018,25.08108014265329
75234.0,2018,25.64681879248757
75234.0,2018,23.478153968122815
75235.0,2018,5.269608595135973
75235.0,2018,5.269608595135973
75235.0,2018,5.513571956021898
75235.0,2018,5.611157300376267
75235.0,2018,5.708742644730638
75235.0,2018,5.806327989085007
75235.0,2018,5.9527060056165615
75235.0,2018,6.050291349970933
75235.0,2018,6.001498677793747
75235.0,2018,7.270108154400556
75235.0,2018,7.41648617093211
75235.0,2018,6.782181432628707
75236.0,2018,6.940655078211699
75236.0,2018,6.940655078211699
75236.0,2018,7.274340418510339
75236.0,2018,7.407814554629794
75236.0,2018,7.5412886907492505
75236.0,2018,7.674762826868705
75236.0,2018,7.8749740310478895
75236.0,2018,7.941711099107618
75236.0,2018,7.941711099107618
75236.0,2018,9.610137800600814
75236.0,2018,9.810349004779997
75236.0,2018,8.942767120003536
75237.0,2018,4.39494005348829
75237.0,2018,4.39494005348829
75237.0,2018,4.592910326167943
75237.0,2018,4.711692489775735
75237.0,2018,4.790880598847596
75237.0,2018,4.870068707919456
75237.0,2018,4.988850871527249
75237.0,2018,5.028444926063179
75237.0,2018,5.028444926063179
75237.0,2018,6.097484398533304
75237.0,2018,6.216266562141096
75237.0,2018,5.701543853173998
75238.0,2018,17.119251169587134
75238.0,2018,17.212798990185973
75238.0,2018,17.96118155497667
75238.0,2018,18.335372837372013
75238.0,2018,18.616016299168525
75238.0,2018,18.990207581563872
75238.0,2018,19.457946684558056
75238.0,2018,19.64504232575573
75238.0,2018,19.551494505156892
75238.0,2018,23.667598611505714
75238.0,2018,24.22888553509873
75238.0,2018,22.170833481924323
75240.0,2018,8.112648208692308
75240.0,2018,8.16746339929158
75240.0,2018,8.496354542887214
75240.0,2018,8.715615305284302
75240.0,2018,8.825245686482848
75240.0,2018,8.989691258280665
75240.0,2018,9.208952020677755
75240.0,2018,9.3185824018763
75240.0,2018,9.263767211277028
75240.0,2018,11.237114072850831
75240.0,2018,11.511190025847194
75240.0,2018,10.524516595060293
75241.0,2018,18.887621552555945
75241.0,2018,18.98808762464401
75241.0,2018,19.79181620134852
75241.0,2018,20.294146561788835
75241.0,2018,20.595544778053025
75241.0,2018,20.997409066405282
75241.0,2018,21.499739426845597
75241.0,2018,21.700671571021722
75241.0,2018,21.60020549893366
75241.0,2018,26.12117874289652
75241.0,2018,26.723975175424904
75241.0,2018,24.41325551739944
75243.0,2018,26.87364910160471
75243.0,2018,27.023781219490772
75243.0,2018,28.22483816257925
75243.0,2018,28.825366634123487
75243.0,2018,29.27576298778167
75243.0,2018,29.80122540038288
75243.0,2018,30.55188598981318
75243.0,2018,30.927216284528328
75243.0,2018,30.77708416664227
75243.0,2018,37.232765235742846
75243.0,2018,38.05849188411617
75243.0,2018,34.830651349565876
75244.0,2018,8.134711253264278
75244.0,2018,8.247693354004062
75244.0,2018,8.586639656223406
75244.0,2018,8.81260385770297
75244.0,2018,8.92558595844275
75244.0,2018,9.038568059182532
75244.0,2018,9.264532260662095
75244.0,2018,9.377514361401879
75244.0,2018,9.377514361401879
75244.0,2018,11.298210073978165
75244.0,2018,11.52417427545773
75244.0,2018,10.620317469539476
75246.0,2018,1.504835533322466
75246.0,2018,1.504835533322466
75246.0,2018,1.504835533322466
75246.0,2018,1.6205921128088097
75246.0,2018,1.6205921128088097
75246.0,2018,1.6205921128088097
75246.0,2018,1.7363486922951528
75246.0,2018,1.7363486922951528
75246.0,2018,1.7363486922951528
75246.0,2018,2.0836184307541834
75246.0,2018,2.0836184307541834
75246.0,2018,1.96786185126784
75247.0,2018,1.4205359752378808
75247.0,2018,1.4205359752378808
75247.0,2018,1.4205359752378808
75247.0,2018,1.4205359752378808
75247.0,2018,1.4205359752378808
